Concept,Feature,WB_Label,WB_Maj,WB_Min,BR_Label,Prod_Freq,Rank_PF,Sum_PF_No_Tax,CPF,Disting,Distinct,CV_No_Tax,Intercorr_Str_Tax,Intercorr_Str_No_Tax,Feat_Length_Including_Spaces,Phon_1st,KF,ln(KF),BNC,ln(BNC),Familiarity,Length_Letters,Length_Phonemes,Length_Syllables,Bigram,Trigram,ColtheartN,Num_Feats_Tax,Num_Feats_No_Tax,Num_Disting_Feats_No_Tax,Disting_Feats_%_No_Tax,Mean_Distinct_No_Tax,Mean_CV_No_Tax,Density_No_Tax,Num_Corred_Pairs_No_Tax,%_Corred_Pairs_No_Tax,Num_Func,Num_Vis_Mot,Num_VisF&S,Num_Vis_Col,Num_Sound,Num_Taste,Num_Smell,Num_Tact,Num_Ency,Num_Tax
porcupine,has_legs,external_component,e,ce,visual-form_and_surface,9,5,468.0,49,ND,0.02,0.019,75.24,8.5,10,p,1,0.0,72,4.28,3.2,9,8,3,661.25,21.35,0,10,8,2,25.0,0.291,0.276,8.5,1,7,0,2,3,1,0,0,0,0,2,2
pot,has_a_handle,external_component,e,ce,visual-form_and_surface,18,2,508.0,42,ND,0.024,0.035,6.92,6.92,12,p,28,3.33,3116,8.04,7.45,3,3,1,0.0,0.0,17,10,9,0,0.0,0.077,0.074,91.21,4,11,1,0,6,0,0,0,0,0,2,1
potato,has_skin,external_component,e,ce,visual-form_and_surface,12,4,131.0,16,ND,0.063,0.092,9.53,9.53,8,p,33,3.5,2527,7.83,8.15,6,6,3,551.14,31.4,0,19,18,7,38.9,0.426,0.438,245.01,16,29,6,0,3,1,0,0,0,0,8,1
prune,has_skin,external_component,e,ce,visual-form_and_surface,7,11,131.0,16,ND,0.063,0.053,162.8,132.46,8,p,1,0.0,205,5.32,5.15,5,4,1,880.9,23.86,2,18,17,7,41.2,0.413,0.384,406.15,20,44,4,0,6,2,0,1,0,1,3,1
rabbit,has_a_tail,external_component,e,ce,visual-form_and_surface,5,12,379.0,39,ND,0.026,0.013,44.83,15.27,10,r,16,2.77,2486,7.82,6.05,6,5,2,344.26,17.13,1,14,12,2,16.7,0.198,0.182,44.06,4,9,2,2,6,0,0,0,0,1,1,2
raccoon,has_a_tail,external_component,e,ce,visual-form_and_surface,12,5,379.0,39,ND,0.026,0.032,38.13,8.57,10,r,1,0.0,13,2.56,5.1,7,5,2,337.53,5.09,0,12,11,1,9.1,0.202,0.202,82.17,6,13,0,1,5,2,0,0,0,1,2,1
raccoon,has_eyes,external_component,e,ce,visual-form_and_surface,12,5,118.0,16,ND,0.063,0.102,44.34,44.34,8,r,1,0.0,13,2.56,5.1,7,5,2,337.53,5.09,0,12,11,1,9.1,0.202,0.202,82.17,6,13,0,1,5,2,0,0,0,1,2,1
racquet,has_a_handle,external_component,e,ce,visual-form_and_surface,10,6,508.0,42,ND,0.024,0.02,0.0,0.0,12,r,1,0.0,77,4.34,5.75,7,5,2,159.92,10.86,0,13,12,6,50.0,0.526,0.527,0.0,0,0,6,0,6,0,0,0,0,0,0,1
radish,has_leaves,external_component,e,ce,visual-form_and_surface,6,14,157.0,15,ND,0.067,0.038,44.56,27.3,10,r,8,2.08,213,5.36,4.95,6,5,2,355.56,53.92,1,16,14,2,14.3,0.206,0.212,328.68,15,23,1,0,5,4,0,1,0,1,2,2
rake,has_a_handle,external_component,e,ce,visual-form_and_surface,16,3,508.0,42,ND,0.024,0.031,47.43,29.21,12,r,11,2.4,353,5.87,5.8,4,3,1,2111.24,910.05,15,15,14,6,42.9,0.422,0.372,74.82,4,14,3,0,7,0,0,0,0,0,4,1
rake,has_teeth,external_component,e,ce,visual-form_and_surface,5,11,144.0,14,ND,0.071,0.035,0.0,0.0,9,r,11,2.4,353,5.87,5.8,4,3,1,2111.24,910.05,15,15,14,6,42.9,0.422,0.372,74.82,4,14,3,0,7,0,0,0,0,0,4,1
rat,has_a_tail,external_component,e,ce,visual-form_and_surface,16,2,379.0,39,ND,0.026,0.042,119.76,81.79,10,r,9,2.2,2467,7.81,3.65,3,3,1,0.0,0.0,22,22,20,3,15.0,0.237,0.244,317.63,24,18,1,2,11,2,0,0,0,0,4,2
rat,has_fur,external_component,e,ce,visual-form_and_surface,10,10,264.0,22,ND,0.045,0.038,66.26,29.72,7,r,9,2.2,2467,7.81,3.65,3,3,1,0.0,0.0,22,22,20,3,15.0,0.237,0.244,317.63,24,18,1,2,11,2,0,0,0,0,4,2
rat,has_eyes,external_component,e,ce,visual-form_and_surface,7,14,118.0,16,ND,0.063,0.059,27.2,27.2,8,r,9,2.2,2467,7.81,3.65,3,3,1,0.0,0.0,22,22,20,3,15.0,0.237,0.244,317.63,24,18,1,2,11,2,0,0,0,0,4,2
rat,has_legs,external_component,e,ce,visual-form_and_surface,6,15,489.0,44,ND,0.023,0.012,83.3,71.85,8,r,9,2.2,2467,7.81,3.65,3,3,1,0.0,0.0,22,22,20,3,15.0,0.237,0.244,317.63,24,18,1,2,11,2,0,0,0,0,4,2
rattle,has_a_handle,external_component,e,ce,visual-form_and_surface,7,6,508.0,42,ND,0.024,0.014,0.0,0.0,12,r,6,1.79,441,6.09,5.0,6,4,2,2209.54,893.68,2,9,8,3,37.5,0.344,0.397,0.0,0,0,1,0,4,1,1,0,0,0,1,1
rattlesnake,has_a_tail,external_component,e,ce,visual-form_and_surface,18,2,379.0,39,ND,0.026,0.047,58.68,18.74,10,r,8,2.08,56,4.03,2.7,11,8,3,0.0,0.0,0,19,17,3,17.6,0.321,0.309,245.92,16,18,0,4,7,1,1,0,0,0,4,2
raven,has_feathers,external_component,e,ce,visual-form_and_surface,20,3,524.0,38,ND,0.026,0.038,301.9,220.94,12,r,1,0.0,308,5.73,3.2,5,4,2,1401.42,204.47,4,13,10,1,10.0,0.086,0.082,547.82,17,47,0,1,5,1,1,0,0,0,2,3
raven,has_a_beak,external_component,e,ce,visual-form_and_surface,17,5,443.0,38,ND,0.026,0.038,309.55,222.02,10,r,1,0.0,308,5.73,3.2,5,4,2,1401.42,204.47,4,13,10,1,10.0,0.086,0.082,547.82,17,47,0,1,5,1,1,0,0,0,2,3
raven,has_wings,external_component,e,ce,visual-form_and_surface,16,6,529.0,44,ND,0.023,0.03,241.74,197.38,9,r,1,0.0,308,5.73,3.2,5,4,2,1401.42,204.47,4,13,10,1,10.0,0.086,0.082,547.82,17,47,0,1,5,1,1,0,0,0,2,3
revolver,has_a_handle,external_component,e,ce,visual-form_and_surface,6,12,508.0,42,ND,0.024,0.012,0.0,0.0,12,r,14,2.64,262,5.57,3.05,8,8,3,961.49,185.43,2,15,13,4,30.8,0.333,0.325,337.97,12,33,4,1,3,1,1,0,0,0,3,2
rhubarb,has_leaves,external_component,e,ce,visual-form_and_surface,9,7,157.0,15,ND,0.067,0.057,43.32,26.06,10,r,1,0.0,119,4.78,3.95,7,5,2,157.36,2.59,0,11,9,1,11.1,0.158,0.153,94.87,8,29,2,0,2,2,0,1,0,1,1,2
rifle,has_a_handle,external_component,e,ce,visual-form_and_surface,5,16,508.0,42,ND,0.024,0.01,0.0,0.0,12,r,86,4.45,1068,6.97,3.7,5,4,2,777.56,16.42,0,18,16,2,12.5,0.196,0.209,813.96,31,34,4,1,6,0,2,0,0,1,2,2
robin,has_feathers,external_component,e,ce,visual-form_and_surface,9,11,524.0,38,ND,0.026,0.017,286.15,205.19,12,r,2,0.69,2467,7.81,5.95,5,5,2,592.48,24.03,0,17,16,5,31.3,0.348,0.378,614.3,28,51,0,4,4,1,1,0,0,0,6,1
robin,has_a_beak,external_component,e,ce,visual-form_and_surface,8,13,443.0,38,ND,0.026,0.018,264.51,185.23,10,r,2,0.69,2467,7.81,5.95,5,5,2,592.48,24.03,0,17,16,5,31.3,0.348,0.378,614.3,28,51,0,4,4,1,1,0,0,0,6,1
rooster,has_a_beak,external_component,e,ce,visual-form_and_surface,18,2,443.0,38,ND,0.026,0.041,218.97,139.69,10,r,5,1.61,33,3.5,3.75,7,6,2,1208.94,147.77,1,18,14,5,35.7,0.355,0.362,215.83,8,22,2,0,6,2,1,0,0,0,3,4
rooster,has_feathers,external_component,e,ce,visual-form_and_surface,16,3,524.0,38,ND,0.026,0.031,214.76,133.8,12,r,5,1.61,33,3.5,3.75,7,6,2,1208.94,147.77,1,18,14,5,35.7,0.355,0.362,215.83,8,22,2,0,6,2,1,0,0,0,3,4
rooster,has_wings,external_component,e,ce,visual-form_and_surface,13,5,529.0,44,ND,0.023,0.025,131.83,87.47,9,r,5,1.61,33,3.5,3.75,7,6,2,1208.94,147.77,1,18,14,5,35.7,0.355,0.362,215.83,8,22,2,0,6,2,1,0,0,0,3,4
salamander,has_legs,external_component,e,ce,visual-form_and_surface,6,5,489.0,44,ND,0.023,0.012,42.57,31.12,8,s,2,0.69,79,4.37,2.45,10,10,4,85.33,0.0,0,13,9,0,0.0,0.08,0.056,82.87,5,14,1,0,5,1,0,0,0,1,1,4
salmon,has_fins,external_component,e,ce,visual-form_and_surface,9,7,100.0,11,ND,0.091,0.09,203.62,148.41,8,s,3,1.1,1435,7.27,4.75,6,5,2,681.55,78.96,1,10,8,0,0.0,0.067,0.061,309.82,10,36,1,1,3,1,0,0,0,0,2,2
salmon,has_a_tail,external_component,e,ce,visual-form_and_surface,6,9,379.0,39,ND,0.026,0.016,29.56,0.0,10,s,3,1.1,1435,7.27,4.75,6,5,2,681.55,78.96,1,10,8,0,0.0,0.067,0.061,309.82,10,36,1,1,3,1,0,0,0,0,2,2
scooter,has_wheels,external_component,e,ce,visual-form_and_surface,16,1,416.0,23,ND,0.043,0.038,148.63,116.82,10,s,1,0.0,111,4.71,2.6,7,6,2,1115.18,127.7,2,13,12,1,8.3,0.151,0.113,255.42,14,25,3,2,6,0,0,0,0,0,1,1
screwdriver,has_a_handle,external_component,e,ce,visual-form_and_surface,18,2,508.0,42,ND,0.024,0.035,26.54,8.32,12,s,1,0.0,272,5.61,6.35,11,9,3,0.0,0.0,0,20,18,11,61.1,0.539,0.543,79.85,5,24,9,0,7,0,0,0,0,0,2,2
seagull,has_a_beak,external_component,e,ce,visual-form_and_surface,14,6,443.0,38,ND,0.026,0.032,293.0,213.72,10,s,1,0.0,189,5.24,6.7,7,5,2,613.63,9.42,0,15,14,3,21.4,0.209,0.243,492.9,16,29,0,5,3,2,1,0,0,0,3,1
seagull,has_wings,external_component,e,ce,visual-form_and_surface,12,7,529.0,44,ND,0.023,0.023,230.73,186.37,9,s,1,0.0,189,5.24,6.7,7,5,2,613.63,9.42,0,15,14,3,21.4,0.209,0.243,492.9,16,29,0,5,3,2,1,0,0,0,3,1
seagull,has_feathers,external_component,e,ce,visual-form_and_surface,9,11,524.0,38,ND,0.026,0.017,283.46,202.5,12,s,1,0.0,189,5.24,6.7,7,5,2,613.63,9.42,0,15,14,3,21.4,0.209,0.243,492.9,16,29,0,5,3,2,1,0,0,0,3,1
shed,has_doors,external_component,e,ce,visual-form_and_surface,9,6,163.0,15,ND,0.067,0.055,39.81,39.81,9,S,15,2.71,2559,7.85,7.05,4,3,1,4591.33,23.18,5,12,11,4,36.4,0.375,0.395,80.97,5,24,4,0,5,0,0,0,0,0,2,1
sheep,has_legs,external_component,e,ce,visual-form_and_surface,14,5,489.0,44,ND,0.023,0.029,53.26,41.81,8,S,23,3.14,3044,8.02,4.25,5,3,1,2981.34,176.2,6,21,18,9,50.0,0.367,0.381,183.07,12,33,4,2,3,2,1,0,0,1,5,3
shirt,has_buttons,external_component,e,ce,visual-form_and_surface,23,2,163.0,13,ND,0.077,0.141,127.98,112.06,11,S,29,3.37,3623,8.2,8.8,5,3,1,2539.93,149.77,4,18,16,6,37.5,0.418,0.431,459.79,25,56,6,0,8,1,0,0,0,0,1,2
shovel,has_a_handle,external_component,e,ce,visual-form_and_surface,24,1,508.0,42,ND,0.024,0.047,81.27,63.05,12,S,8,2.08,280,5.63,6.45,6,4,2,993.06,349.25,2,15,14,7,50.0,0.602,0.604,329.13,15,71,7,0,6,0,0,0,0,0,1,1
shrimp,has_a_tail,external_component,e,ce,visual-form_and_surface,6,9,379.0,39,ND,0.026,0.016,0.0,0.0,10,S,2,0.69,409,6.01,5.8,6,5,1,640.39,31.24,0,13,13,0,0.0,0.066,0.055,175.69,8,10,1,1,4,3,0,1,0,0,3,0
skateboard,has_wheels,external_component,e,ce,visual-form_and_surface,30,1,416.0,23,ND,0.043,0.072,87.67,87.67,10,s,1,0.0,80,4.38,4.85,10,7,2,60.26,0.0,0,10,9,1,11.1,0.16,0.153,130.96,8,29,4,1,4,0,0,0,0,0,0,1
skillet,has_a_handle,external_component,e,ce,visual-form_and_surface,15,3,508.0,42,ND,0.024,0.03,6.92,6.92,12,s,2,0.69,15,2.71,4.95,7,5,2,357.21,59.28,1,11,10,1,10.0,0.171,0.176,145.38,8,22,3,0,4,0,0,0,0,0,3,1
skunk,has_legs,external_component,e,ce,visual-form_and_surface,11,7,489.0,44,ND,0.023,0.022,57.18,45.73,8,s,1,0.0,57,4.04,5.5,5,5,1,893.09,26.27,1,12,11,3,27.3,0.298,0.299,117.98,9,32,0,1,6,2,0,0,1,0,1,1
skunk,has_a_tail,external_component,e,ce,visual-form_and_surface,9,9,379.0,39,ND,0.026,0.024,67.88,38.32,10,s,1,0.0,57,4.04,5.5,5,5,1,893.09,26.27,1,12,11,3,27.3,0.298,0.299,117.98,9,32,0,1,6,2,0,0,1,0,1,1
skunk,has_fur,external_component,e,ce,visual-form_and_surface,9,9,264.0,22,ND,0.045,0.034,71.89,46.91,7,s,1,0.0,57,4.04,5.5,5,5,1,893.09,26.27,1,12,11,3,27.3,0.298,0.299,117.98,9,32,0,1,6,2,0,0,1,0,1,1
sledgehammer,has_a_handle,external_component,e,ce,visual-form_and_surface,7,8,508.0,42,ND,0.024,0.014,38.82,20.6,12,s,1,0.0,67,4.2,3.8,12,8,3,0.0,0.0,0,11,10,2,20.0,0.135,0.136,56.97,4,14,2,0,7,0,0,0,0,1,0,1
sofa,has_legs,external_component,e,ce,visual-form_and_surface,10,6,489.0,44,ND,0.023,0.02,47.01,47.01,8,s,9,2.2,1168,7.06,8.4,4,4,2,1031.53,59.08,3,18,17,8,47.1,0.405,0.373,527.36,18,50,5,0,6,0,0,0,0,2,4,1
spade,has_a_handle,external_component,e,ce,visual-form_and_surface,8,6,508.0,42,ND,0.024,0.016,29.26,11.04,12,s,14,2.64,481,6.18,4.95,5,4,1,557.69,135.66,5,7,5,1,20.0,0.277,0.271,11.04,1,17,2,0,2,1,0,0,0,0,0,2
sparrow,has_feathers,external_component,e,ce,visual-form_and_surface,18,3,524.0,38,ND,0.026,0.034,332.08,251.12,12,s,1,0.0,294,5.68,4.35,7,5,2,321.59,12.34,0,13,11,1,9.1,0.154,0.157,733.51,27,60,0,1,4,0,2,0,0,0,4,2
sparrow,has_wings,external_component,e,ce,visual-form_and_surface,16,4,529.0,44,ND,0.023,0.03,251.54,207.18,9,s,1,0.0,294,5.68,4.35,7,5,2,321.59,12.34,0,13,11,1,9.1,0.154,0.157,733.51,27,60,0,1,4,0,2,0,0,0,4,2
sparrow,has_a_beak,external_component,e,ce,visual-form_and_surface,14,7,443.0,38,ND,0.026,0.032,317.35,238.07,10,s,1,0.0,294,5.68,4.35,7,5,2,321.59,12.34,0,13,11,1,9.1,0.154,0.157,733.51,27,60,0,1,4,0,2,0,0,0,4,2
spatula,has_a_handle,external_component,e,ce,visual-form_and_surface,16,2,508.0,42,ND,0.024,0.031,0.0,0.0,12,s,1,0.0,46,3.83,7.0,7,7,3,284.51,18.74,0,12,11,1,9.1,0.152,0.144,61.0,4,9,3,0,7,0,0,0,0,0,1,1
spear,has_a_handle,external_component,e,ce,visual-form_and_surface,6,11,508.0,42,ND,0.024,0.012,28.92,28.92,12,s,7,1.95,587,6.38,3.1,5,4,1,1014.3,290.95,4,15,14,1,7.1,0.149,0.143,174.4,11,14,4,0,7,0,0,0,0,1,2,1
spider,has_legs,external_component,e,ce,visual-form_and_surface,29,1,489.0,44,ND,0.023,0.059,38.95,38.95,8,s,2,0.69,1036,6.94,7.25,6,6,2,1789.64,153.82,0,16,15,4,26.7,0.37,0.368,148.69,10,18,0,4,6,1,0,0,0,1,3,1
spider,has_eyes,external_component,e,ce,visual-form_and_surface,6,10,118.0,16,ND,0.063,0.051,7.65,7.65,8,s,2,0.69,1036,6.94,7.25,6,6,2,1789.64,153.82,0,16,15,4,26.7,0.37,0.368,148.69,10,18,0,4,6,1,0,0,0,1,3,1
spinach,has_leaves,external_component,e,ce,visual-form_and_surface,17,3,157.0,15,ND,0.067,0.108,90.73,73.47,10,s,2,0.69,199,5.29,5.0,7,6,2,270.92,39.94,0,11,10,1,10.0,0.19,0.2,354.2,27,75,4,0,1,1,0,0,0,0,4,1
spoon,has_a_handle,external_component,e,ce,visual-form_and_surface,6,12,508.0,42,ND,0.024,0.012,9.47,9.47,12,s,6,1.79,1013,6.92,8.65,5,4,1,567.62,74.23,4,19,18,8,44.4,0.38,0.381,101.29,8,18,7,0,7,1,0,0,0,0,3,1
squirrel,has_a_tail,external_component,e,ce,visual-form_and_surface,15,4,379.0,39,ND,0.026,0.04,84.73,48.07,10,s,1,0.0,396,5.98,7.85,8,6,2,419.05,34.58,0,18,16,2,12.5,0.177,0.192,239.63,16,18,0,5,6,2,0,0,0,0,3,2
squirrel,has_fur,external_component,e,ce,visual-form_and_surface,11,9,264.0,22,ND,0.045,0.042,73.79,38.23,7,s,1,0.0,396,5.98,7.85,8,6,2,419.05,34.58,0,18,16,2,12.5,0.177,0.192,239.63,16,18,0,5,6,2,0,0,0,0,3,2
squirrel,has_legs,external_component,e,ce,visual-form_and_surface,9,11,489.0,44,ND,0.023,0.018,67.87,56.42,8,s,1,0.0,396,5.98,7.85,8,6,2,419.05,34.58,0,18,16,2,12.5,0.177,0.192,239.63,16,18,0,5,6,2,0,0,0,0,3,2
starling,has_feathers,external_component,e,ce,visual-form_and_surface,10,4,524.0,38,ND,0.026,0.019,313.62,232.66,12,s,1,0.0,183,5.21,2.75,8,6,2,1921.27,984.36,7,12,11,0,0.0,0.064,0.045,738.78,28,51,0,3,4,1,1,0,0,0,2,1
starling,has_wings,external_component,e,ce,visual-form_and_surface,9,5,529.0,44,ND,0.023,0.017,251.54,207.18,9,s,1,0.0,183,5.21,2.75,8,6,2,1921.27,984.36,7,12,11,0,0.0,0.064,0.045,738.78,28,51,0,3,4,1,1,0,0,0,2,1
starling,has_a_beak,external_component,e,ce,visual-form_and_surface,8,7,443.0,38,ND,0.026,0.018,311.52,232.24,10,s,1,0.0,183,5.21,2.75,8,6,2,1921.27,984.36,7,12,11,0,0.0,0.064,0.045,738.78,28,51,0,3,4,1,1,0,0,0,2,1
stool_(furniture),has_legs,external_component,e,ce,visual-form_and_surface,8,6,468.0,49,ND,0.02,0.017,31.12,31.12,10,s,1,0.0,1144,7.04,7.8,5,4,1,1234.19,311.62,3,13,13,4,30.8,0.264,0.265,31.12,1,3,1,0,10,0,0,0,0,0,2,0
stork,has_a_beak,external_component,e,ce,visual-form_and_surface,21,3,443.0,38,ND,0.026,0.047,265.52,186.24,10,s,1,0.0,129,4.86,2.5,5,4,1,1228.56,317.12,5,14,13,3,23.1,0.23,0.238,383.3,11,24,1,3,7,1,0,0,0,0,1,1
stork,has_legs,external_component,e,ce,visual-form_and_surface,21,3,489.0,44,ND,0.023,0.043,19.04,19.04,8,s,1,0.0,129,4.86,2.5,5,4,1,1228.56,317.12,5,14,13,3,23.1,0.23,0.238,383.3,11,24,1,3,7,1,0,0,0,0,1,1
stork,has_wings,external_component,e,ce,visual-form_and_surface,10,11,529.0,44,ND,0.023,0.019,216.18,171.82,9,s,1,0.0,129,4.86,2.5,5,4,1,1228.56,317.12,5,14,13,3,23.1,0.23,0.238,383.3,11,24,1,3,7,1,0,0,0,0,1,1
stork,has_feathers,external_component,e,ce,visual-form_and_surface,9,12,524.0,38,ND,0.026,0.017,242.61,161.65,12,s,1,0.0,129,4.86,2.5,5,4,1,1228.56,317.12,5,14,13,3,23.1,0.23,0.238,383.3,11,24,1,3,7,1,0,0,0,0,1,1
surfboard,has_fins,external_component,e,ce,visual-form_and_surface,11,4,100.0,11,ND,0.091,0.11,0.0,0.0,8,s,1,0.0,33,3.5,3.9,9,7,2,223.37,37.09,0,12,12,4,33.3,0.404,0.397,32.71,1,4,2,1,5,1,0,0,0,0,3,0
swan,has_a_beak,external_component,e,ce,visual-form_and_surface,12,6,443.0,38,ND,0.026,0.027,294.34,215.06,10,s,4,1.39,1431,7.27,4.2,4,4,1,1014.32,14.22,8,16,15,3,20.0,0.24,0.268,601.78,22,33,0,2,5,1,1,0,0,0,6,1
swan,has_feathers,external_component,e,ce,visual-form_and_surface,12,6,524.0,38,ND,0.026,0.023,294.79,213.83,12,s,4,1.39,1431,7.27,4.2,4,4,1,1014.32,14.22,8,16,15,3,20.0,0.24,0.268,601.78,22,33,0,2,5,1,1,0,0,0,6,1
swan,has_wings,external_component,e,ce,visual-form_and_surface,8,11,529.0,44,ND,0.023,0.015,230.73,186.37,9,s,4,1.39,1431,7.27,4.2,4,4,1,1014.32,14.22,8,16,15,3,20.0,0.24,0.268,601.78,22,33,0,2,5,1,1,0,0,0,6,1
sword,has_a_handle,external_component,e,ce,visual-form_and_surface,13,3,508.0,42,ND,0.024,0.026,18.2,18.2,12,s,11,2.4,1887,7.54,2.95,5,3,1,417.54,23.16,3,16,15,4,26.7,0.254,0.249,184.99,11,20,3,0,9,0,0,0,0,1,2,1
table,has_legs,external_component,e,ce,visual-form_and_surface,14,3,468.0,49,ND,0.02,0.03,31.12,31.12,10,t,242,5.49,23156,10.05,8.95,5,4,2,820.0,229.24,4,11,10,3,30.0,0.287,0.283,31.12,1,5,1,0,6,0,0,0,0,0,3,1
tangerine,has_skin,external_component,e,ce,visual-form_and_surface,5,14,131.0,16,ND,0.063,0.038,147.74,117.4,8,t,1,0.0,78,4.36,7.1,9,7,3,902.66,171.12,0,16,15,0,0.0,0.142,0.134,1419.41,58,55,1,0,6,1,0,1,0,1,5,1
tank_(army),has_wheels,external_component,e,ce,visual-form_and_surface,7,7,416.0,23,ND,0.043,0.017,0.0,0.0,10,t,30,3.4,4793,8.47,2.55,4,4,1,1502.93,108.28,12,13,13,6,46.2,0.426,0.426,33.05,2,10,3,0,5,1,0,0,0,1,3,0
telephone,has_buttons,external_component,e,ce,visual-form_and_surface,10,5,163.0,13,ND,0.077,0.061,18.57,18.57,11,t,82,4.41,8551,9.05,8.85,9,7,3,337.53,125.99,0,12,12,7,58.3,0.595,0.612,25.18,2,20,3,0,6,0,1,0,0,0,2,0
tiger,has_fur,external_component,e,ce,visual-form_and_surface,7,15,264.0,22,ND,0.045,0.027,36.7,11.72,7,t,8,2.08,1324,7.19,3.8,5,5,2,2726.76,56.6,1,24,19,4,21.1,0.224,0.211,231.84,14,13,1,0,8,2,1,0,0,0,7,5
toad,has_legs,external_component,e,ce,visual-form_and_surface,5,17,489.0,44,ND,0.023,0.01,39.06,27.61,8,t,4,1.39,468,6.15,4.65,4,3,1,1109.57,122.8,5,23,19,4,21.1,0.259,0.242,340.97,14,13,0,6,5,2,1,0,0,1,4,4
tomahawk,has_a_handle,external_component,e,ce,visual-form_and_surface,11,5,508.0,42,ND,0.024,0.022,57.02,38.8,12,t,1,0.0,44,3.78,2.1,8,6,3,243.41,21.32,0,14,11,4,36.4,0.375,0.373,82.46,4,19,4,0,6,0,0,0,0,1,0,3
tortoise,has_legs,external_component,e,ce,visual-form_and_surface,7,11,468.0,49,ND,0.02,0.015,41.47,0.0,10,t,4,1.39,285,5.65,2.4,8,5,2,354.3,63.0,0,14,11,2,18.2,0.247,0.264,154.02,5,14,0,2,4,1,0,0,0,1,3,3
tractor,has_wheels,external_component,e,ce,visual-form_and_surface,20,2,416.0,23,ND,0.043,0.048,25.23,25.23,10,t,31,3.43,730,6.59,6.0,7,7,2,375.99,104.16,1,13,12,3,25.0,0.218,0.241,25.23,2,6,1,1,5,2,1,0,0,0,2,1
trailer,has_wheels,external_component,e,ce,visual-form_and_surface,15,2,416.0,23,ND,0.043,0.036,0.0,0.0,10,t,23,3.14,653,6.48,6.15,7,6,2,1206.15,88.24,4,12,12,6,50.0,0.528,0.509,9.92,1,7,6,0,4,0,0,0,0,0,2,0
train,has_wheels,external_component,e,ce,visual-form_and_surface,6,9,416.0,23,ND,0.043,0.014,47.9,47.9,10,t,98,4.58,10384,9.25,6.05,5,4,1,1247.27,546.95,6,15,15,7,46.7,0.512,0.503,243.72,12,43,4,1,5,0,1,0,0,0,4,0
tricycle,has_wheels,external_component,e,ce,visual-form_and_surface,29,1,416.0,23,ND,0.043,0.07,116.69,84.88,10,t,1,0.0,57,4.04,6.2,8,7,3,284.22,11.25,0,17,15,2,13.3,0.246,0.244,327.94,19,24,4,1,7,1,0,0,0,0,2,2
trolley,has_wheels,external_component,e,ce,visual-form_and_surface,15,1,416.0,23,ND,0.043,0.036,35.36,35.36,10,t,5,1.61,730,6.59,3.7,7,5,2,736.24,76.29,1,8,8,1,12.5,0.178,0.166,35.36,2,10,3,0,4,0,0,0,0,0,1,0
trousers,has_legs,external_component,e,ce,visual-form_and_surface,10,7,489.0,44,ND,0.023,0.02,0.0,0.0,8,t,10,2.3,545,6.3,6.8,8,6,2,690.44,180.3,0,19,17,3,17.6,0.25,0.26,930.08,34,37,4,0,8,1,0,0,0,1,3,2
trousers,has_buttons,external_component,e,ce,visual-form_and_surface,9,9,163.0,13,ND,0.077,0.055,75.96,60.04,11,t,10,2.3,545,6.3,6.8,8,6,2,690.44,180.3,0,19,17,3,17.6,0.25,0.26,930.08,34,37,4,0,8,1,0,0,0,1,3,2
trout,has_fins,external_component,e,ce,visual-form_and_surface,13,6,100.0,11,ND,0.091,0.13,288.01,232.8,8,t,4,1.39,725,6.59,5.05,5,4,1,2151.82,993.63,0,14,12,1,8.3,0.155,0.176,652.54,21,38,2,1,4,0,0,1,1,0,3,2
trout,has_a_tail,external_component,e,ce,visual-form_and_surface,6,11,379.0,39,ND,0.026,0.016,29.56,0.0,10,t,4,1.39,725,6.59,5.05,5,4,1,2151.82,993.63,0,14,12,1,8.3,0.155,0.176,652.54,21,38,2,1,4,0,0,1,1,0,3,2
truck,has_wheels,external_component,e,ce,visual-form_and_surface,27,1,416.0,23,ND,0.043,0.065,155.65,123.84,10,t,79,4.37,1867,7.53,7.65,5,4,1,756.54,128.98,4,13,11,2,18.2,0.262,0.25,273.68,14,39,2,0,6,0,0,0,0,1,2,2
tuna,has_fins,external_component,e,ce,visual-form_and_surface,5,12,100.0,11,ND,0.091,0.05,203.62,148.41,8,t,1,0.0,357,5.88,5.65,4,4,2,205.32,9.52,1,14,13,2,15.4,0.136,0.122,375.97,14,25,4,1,3,0,0,1,1,0,3,1
turkey,has_feathers,external_component,e,ce,visual-form_and_surface,15,3,524.0,38,ND,0.026,0.029,140.89,59.93,12,t,10,2.3,2236,7.71,5.5,6,4,2,906.68,215.65,0,18,15,5,33.3,0.368,0.392,119.02,9,20,3,1,3,0,1,0,0,0,7,3
turkey,has_wings,external_component,e,ce,visual-form_and_surface,6,10,529.0,44,ND,0.023,0.011,84.82,40.46,9,t,10,2.3,2236,7.71,5.5,6,4,2,906.68,215.65,0,18,15,5,33.3,0.368,0.392,119.02,9,20,3,1,3,0,1,0,0,0,7,3
turtle,has_legs,external_component,e,ce,visual-form_and_surface,10,8,489.0,44,ND,0.023,0.02,42.57,31.12,8,t,9,2.2,447,6.1,5.7,6,4,2,1559.43,462.24,1,18,14,3,21.4,0.221,0.223,165.52,5,9,0,4,5,1,0,0,0,1,3,4
