Concept,Feature,WB_Label,WB_Maj,WB_Min,BR_Label,Prod_Freq,Rank_PF,Sum_PF_No_Tax,CPF,Disting,Distinct,CV_No_Tax,Intercorr_Str_Tax,Intercorr_Str_No_Tax,Feat_Length_Including_Spaces,Phon_1st,KF,ln(KF),BNC,ln(BNC),Familiarity,Length_Letters,Length_Phonemes,Length_Syllables,Bigram,Trigram,ColtheartN,Num_Feats_Tax,Num_Feats_No_Tax,Num_Disting_Feats_No_Tax,Disting_Feats_%_No_Tax,Mean_Distinct_No_Tax,Mean_CV_No_Tax,Density_No_Tax,Num_Corred_Pairs_No_Tax,%_Corred_Pairs_No_Tax,Num_Func,Num_Vis_Mot,Num_VisF&S,Num_Vis_Col,Num_Sound,Num_Taste,Num_Smell,Num_Tact,Num_Ency,Num_Tax
tricycle,made_of_metal,made_of,e,m,visual-form_and_surface,10,7,1472.0,133,ND,0.008,0.007,0.0,0.0,13,t,1,0.0,57,4.04,6.2,8,7,3,284.22,11.25,0,17,15,2,13.3,0.246,0.244,327.94,19,24,4,1,7,1,0,0,0,0,2,2
tripod,made_of_metal,made_of,e,m,visual-form_and_surface,10,3,1472.0,133,ND,0.008,0.007,0.0,0.0,13,t,4,1.39,172,5.15,3.45,6,6,2,397.73,19.65,1,6,6,4,66.7,0.723,0.713,0.0,0,0,4,0,2,0,0,0,0,0,0,0
trolley,made_of_metal,made_of,e,m,visual-form_and_surface,5,6,1472.0,133,ND,0.008,0.003,0.0,0.0,13,t,5,1.61,730,6.59,3.7,7,5,2,736.24,76.29,1,8,8,1,12.5,0.178,0.166,35.36,2,10,3,0,4,0,0,0,0,0,1,0
trumpet,made_of_metal,made_of,e,m,visual-form_and_surface,7,10,1472.0,133,ND,0.008,0.005,0.0,0.0,13,t,7,1.95,531,6.27,4.2,7,7,2,324.87,23.27,1,13,12,3,25.0,0.294,0.276,251.09,14,39,4,0,6,1,1,0,0,0,0,1
tuba,made_of_metal,made_of,e,m,visual-form_and_surface,5,11,1472.0,133,ND,0.008,0.003,0.0,0.0,13,t,1,0.0,65,4.17,3.3,4,4,2,106.65,8.24,3,13,12,0,0.0,0.117,0.094,231.83,12,18,3,0,4,1,3,0,0,1,0,1
typewriter,made_of_metal,made_of,e,m,visual-form_and_surface,7,10,1472.0,133,ND,0.008,0.005,0.0,0.0,13,t,11,2.4,595,6.39,5.3,10,8,3,211.09,0.0,0,16,15,8,53.3,0.546,0.543,55.05,4,19,2,0,6,0,1,0,0,1,5,1
umbrella,made_of_metal,made_of,e,m,visual-form_and_surface,8,6,1472.0,133,ND,0.008,0.005,0.0,0.0,13,V,11,2.4,987,6.89,7.35,8,7,3,117.06,14.24,0,11,11,4,36.4,0.291,0.272,0.0,0,0,3,0,6,1,0,0,0,0,1,0
umbrella,made_of_plastic,made_of,e,m,visual-form_and_surface,5,10,446.0,51,ND,0.02,0.011,0.0,0.0,15,V,11,2.4,987,6.89,7.35,8,7,3,117.06,14.24,0,11,11,4,36.4,0.291,0.272,0.0,0,0,3,0,6,1,0,0,0,0,1,0
urn,made_of_metal,made_of,e,m,visual-form_and_surface,6,5,1472.0,133,ND,0.008,0.004,0.0,0.0,13,03:00,4,1.39,226,5.42,2.6,3,2,1,0.0,0.0,0,7,7,3,42.9,0.317,0.307,0.0,0,0,2,0,2,0,0,0,0,0,3,0
violin,made_of_wood,made_of,e,m,visual-form_and_surface,13,7,1091.0,79,ND,0.013,0.012,0.0,0.0,12,v,1,0.0,702,6.55,3.8,6,6,3,274.45,13.22,0,11,10,4,40.0,0.472,0.491,157.11,6,40,3,0,3,1,1,0,0,0,2,1
wagon,made_of_wood,made_of,e,m,visual-form_and_surface,10,9,1091.0,79,ND,0.013,0.009,0.0,0.0,12,w,72,4.28,937,6.84,5.6,5,5,2,388.39,20.22,0,14,13,2,15.4,0.245,0.269,356.03,15,27,5,0,6,1,0,0,0,0,1,1
wagon,made_of_metal,made_of,e,m,visual-form_and_surface,5,13,1472.0,133,ND,0.008,0.003,0.0,0.0,13,w,72,4.28,937,6.84,5.6,5,5,2,388.39,20.22,0,14,13,2,15.4,0.245,0.269,356.03,15,27,5,0,6,1,0,0,0,0,1,1
wall,made_of_wood,made_of,e,m,visual-form_and_surface,8,4,1091.0,79,ND,0.013,0.007,0.0,0.0,12,w,230,5.44,18207,9.81,8.9,4,3,1,3098.84,519.87,12,14,13,7,53.8,0.52,0.532,17.03,1,7,5,0,5,0,0,0,0,1,2,1
wheel,made_of_metal,made_of,e,m,visual-form_and_surface,5,9,1472.0,133,ND,0.008,0.003,0.0,0.0,13,w,77,4.34,4313,8.37,8.2,5,3,1,4260.26,456.58,0,10,10,7,70.0,0.616,0.633,0.0,0,0,1,1,5,0,0,0,0,0,3,0
wheelbarrow,made_of_metal,made_of,e,m,visual-form_and_surface,15,4,1472.0,133,ND,0.008,0.01,0.0,0.0,13,w,1,0.0,251,5.53,5.4,11,6,3,0.0,0.0,0,14,14,3,21.4,0.257,0.242,124.22,7,13,5,0,8,0,0,0,0,0,1,0
wheelbarrow,made_of_wood,made_of,e,m,visual-form_and_surface,9,8,1091.0,79,ND,0.013,0.008,0.0,0.0,12,w,1,0.0,251,5.53,5.4,11,6,3,0.0,0.0,0,14,14,3,21.4,0.257,0.242,124.22,7,13,5,0,8,0,0,0,0,0,1,0
whip,made_of_leather,made_of,e,m,visual-form_and_surface,21,1,206.0,13,ND,0.077,0.102,0.0,0.0,15,w,20,3.0,1143,7.04,3.75,4,3,1,3573.84,41.76,5,14,13,7,53.8,0.449,0.406,8.76,1,7,3,0,4,1,1,0,0,0,4,1
whistle,made_of_metal,made_of,e,m,visual-form_and_surface,17,1,1472.0,133,ND,0.008,0.012,0.0,0.0,13,w,4,1.39,930,6.84,6.4,7,4,2,421.65,51.59,2,14,14,6,42.9,0.438,0.448,16.56,2,7,6,0,4,0,4,0,0,0,0,0
whistle,made_of_plastic,made_of,e,m,visual-form_and_surface,15,2,446.0,51,ND,0.02,0.034,0.0,0.0,15,w,4,1.39,930,6.84,6.4,7,4,2,421.65,51.59,2,14,14,6,42.9,0.438,0.448,16.56,2,7,6,0,4,0,4,0,0,0,0,0
wrench,made_of_metal,made_of,e,m,visual-form_and_surface,23,2,1472.0,133,ND,0.008,0.016,8.8,0.0,13,r,2,0.69,213,5.36,4.7,6,4,1,433.95,46.08,2,14,13,7,53.8,0.439,0.458,8.46,1,7,8,0,3,0,0,0,0,1,1,1
